round,question_id,decision_step,trajectory_length,tau,committed_r,native_s,action,correct,conflicted,gold_hop_count,committed_coverage_r,current_preview_hop_indices,current_preview_gold_count,current_preview_coverage,current_read_result_hop_indices,current_tool_hop_indices,visible_or_committed_hop_indices,visible_or_committed_coverage,cumulative_preview_hop_indices,ever_seen_or_committed_hop_indices,ever_seen_or_committed_coverage,run_question,native_positive,terminal,prev_native_s,delta_native_s,prev_committed_r,delta_committed_r,prev_current_preview_coverage,delta_current_preview_coverage,prev_ever_seen_or_committed_coverage,delta_ever_seen_or_committed_coverage,full_committed,current_preview_any,prev_native_positive,reversal
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,4,7,0.5714285714285714,0.0,1.2499999850988388,"[""read""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,True,False,-1.1249999850988388,2.3749999701976776,0.0,0.0,0.0,0.0,0.5,0.0,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,5,7,0.7142857142857143,0.5,1.1875000596046448,"[""search""]",True,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,True,False,1.2499999850988388,-0.06249992549419403,0.0,0.5,0.0,0.0,0.5,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,6,7,0.8571428571428571,0.5,3.1875000279396772,"[""read""]",True,False,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,True,False,1.1875000596046448,1.9999999683350325,0.5,0.0,0.0,0.0,0.5,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,7,7,1.0,1.0,5.937499813386239,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,[1],"[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,True,True,3.1875000279396772,2.749999785446562,0.5,0.5,0.0,0.0,0.5,0.5,True,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,1,4,0.25,0.0,-4.312499995809048,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,False,False,,,,,,,,,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,2,4,0.5,0.0,1.3750000596046448,"[""search""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,True,False,-4.312499995809048,5.687500055413693,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,3,4,0.75,0.0,3.125000001862645,"[""read""]",True,False,2,0.0,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,True,False,1.3750000596046448,1.7499999422580004,0.0,0.0,0.5,0.5,0.5,0.5,False,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,4,4,1.0,1.0,9.437499645624484,"[""finish""]",True,False,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,True,True,3.125000001862645,6.312499643761839,0.0,1.0,1.0,-1.0,1.0,0.0,True,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,1,5,0.2,0.0,-4.500000076368451,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,False,False,,,,,,,,,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,2,5,0.4,0.0,2.8749999441206455,"[""read""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,True,False,-4.500000076368451,7.375000020489097,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,3,5,0.6,0.5,6.375000168336555,"[""search""]",True,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,True,False,2.8749999441206455,3.50000022421591,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,4,5,0.8,0.5,3.625000021420419,"[""read""]",True,False,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,True,False,6.375000168336555,-2.750000146916136,0.5,0.0,0.0,0.5,0.5,0.5,False,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,5,5,1.0,1.0,7.062499953521183,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,True,True,3.625000021420419,3.4374999321007635,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,1,5,0.2,0.0,-3.874999947845936,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,False,False,,,,,,,,,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,2,5,0.4,0.0,3.0000000447034836,"[""search""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,True,False,-3.874999947845936,6.874999992549419,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,3,5,0.6,0.0,0.8124999552965164,"[""read""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,True,False,3.0000000447034836,-2.187500089406967,0.0,0.0,0.5,-0.5,0.5,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,4,5,0.8,0.5,6.875000119151082,"[""read""]",True,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,True,False,0.8124999552965164,6.0625001638545655,0.0,0.5,0.0,0.0,0.5,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,5,5,1.0,1.0,6.312499993189704,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,[1],"[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,True,True,6.875000119151082,-0.5625001259613782,0.5,0.5,0.0,0.0,0.5,0.5,True,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,1,3,0.3333333333333333,0.0,-4.562499960884452,"[""search""]",False,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,False,False,,,,,,,,,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,2,3,0.6666666666666666,0.0,3.6875000037252903,"[""read""]",False,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,True,False,-4.562499960884452,8.249999964609742,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,3,3,1.0,0.5,6.687499891035259,"[""finish""]",False,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,True,True,3.6875000037252903,2.9999998873099685,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,1,16,0.0625,0.0,-3.9375000121071935,"[""search""]",False,False,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,False,False,,,,,,,,,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,2,16,0.125,0.0,-6.4374999784631655,"[""search""]",False,False,4,0.0,[2],1,0.25,[],[2],[2],0.25,[2],[2],0.25,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,False,False,-3.9375000121071935,-2.499999966355972,0.0,0.0,0.0,0.25,0.0,0.25,False,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,3,16,0.1875,0.0,-5.625000084983185,"[""search""]",False,False,4,0.0,[],0,0.0,[],[],[],0.0,[2],[2],0.25,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,False,False,-6.4374999784631655,0.8124998934799805,0.0,0.0,0.25,-0.25,0.25,0.0,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,16,0.25,0.0,-4.9999999813735485,"[""search""]",False,False,4,0.0,[1],1,0.25,[],[1],[1],0.25,"[1,2]","[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,False,False,-5.625000084983185,0.6250001036096364,0.0,0.0,0.0,0.25,0.25,0.25,False,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,5,16,0.3125,0.0,-0.6875,"[""workingMemory""]",False,False,4,0.0,"[1,2]",2,0.5,[],"[1,2]","[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,False,False,-4.9999999813735485,4.3124999813735485,0.0,0.0,0.25,0.25,0.5,0.0,False,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,6,16,0.375,0.0,-1.5625000223517418,"[""workingMemory""]",False,False,4,0.0,[],0,0.0,[],[],[],0.0,"[1,2]","[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,False,False,-0.6875,-0.8750000223517418,0.0,0.0,0.5,-0.5,0.5,0.0,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,7,16,0.4375,0.0,-1.1250000149011612,"[""search""]",False,False,4,0.0,[],0,0.0,[],[],[],0.0,"[1,2]","[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,False,False,-1.5625000223517418,0.4375000074505806,0.0,0.0,0.0,0.0,0.5,0.0,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,8,16,0.5,0.0,0.9999999701976776,"[""read""]",False,False,4,0.0,[2],1,0.25,[],[2],[2],0.25,"[1,2]","[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,True,False,-1.1250000149011612,2.124999985098839,0.0,0.0,0.0,0.25,0.5,0.0,False,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,9,16,0.5625,0.5,0.8124999701976776,[],False,False,4,0.5,[],0,0.0,"[1,2]","[1,2]","[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,True,False,0.9999999701976776,-0.1875,0.0,0.5,0.25,-0.25,0.5,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,10,16,0.625,0.5,2.9999999590218067,"[""search""]",False,False,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,True,False,0.8124999701976776,2.187499988824129,0.5,0.0,0.0,0.0,0.5,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,11,16,0.6875,0.5,-1.0625000298023224,"[""read""]",False,False,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,False,False,2.9999999590218067,-4.062499988824129,0.5,0.0,0.0,0.0,0.5,0.0,False,False,True,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,12,16,0.75,0.5,-0.125,"[""search""]",False,False,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,False,False,-1.0625000298023224,0.9375000298023224,0.5,0.0,0.0,0.0,0.5,0.0,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,13,16,0.8125,0.5,1.1874999701976776,"[""read""]",False,False,4,0.5,[1],1,0.25,[],[1],"[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,True,False,-0.125,1.3124999701976776,0.5,0.0,0.0,0.25,0.5,0.0,False,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,14,16,0.875,0.5,1.5,"[""search""]",False,False,4,0.5,[1],1,0.25,[],[1],"[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,True,False,1.1874999701976776,0.3125000298023224,0.5,0.0,0.25,0.0,0.5,0.0,False,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,15,16,0.9375,0.5,-1.3125000074505806,"[""search""]",False,False,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,False,False,1.5,-2.8125000074505806,0.5,0.0,0.25,-0.25,0.5,0.0,False,False,True,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,16,16,1.0,0.5,-3.5624999897554517,"[""finish""]",False,False,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,False,True,-1.3125000074505806,-2.249999982304871,0.5,0.0,0.0,0.0,0.5,0.0,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,1,7,0.1428571428571428,0.0,-4.375000040978193,"[""search""]",True,True,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,False,False,,,,,,,,,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,2,7,0.2857142857142857,0.0,0.1875,"[""read""]",True,True,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,True,False,-4.375000040978193,4.562500040978193,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,False,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,3,7,0.4285714285714285,0.3333333333333333,0.8125,"[""search""]",True,True,3,0.3333333333333333,[],0,0.0,[1],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,True,False,0.1875,0.625,0.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,4,7,0.5714285714285714,0.3333333333333333,1.812499925494194,"[""read""]",True,True,3,0.3333333333333333,[3],1,0.3333333333333333,[],[3],"[1,3]",0.6666666666666666,"[1,3]","[1,3]",0.6666666666666666,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,True,False,0.8125,0.999999925494194,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,5,7,0.7142857142857143,0.6666666666666666,6.812499896215741,"[""search""]",True,True,3,0.6666666666666666,[],0,0.0,[3],[3],"[1,3]",0.6666666666666666,"[1,3]","[1,3]",0.6666666666666666,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,True,False,1.812499925494194,4.999999970721547,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,6,7,0.8571428571428571,0.6666666666666666,5.37500000349246,[],True,True,3,0.6666666666666666,[2],1,0.3333333333333333,[],"[2,3]","[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,True,False,6.812499896215741,-1.437499892723281,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.33333333333333337,False,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,7,7,1.0,0.6666666666666666,4.750000027008355,"[""finish""]",True,True,3,0.6666666666666666,[],0,0.0,[],[],"[1,3]",0.6666666666666666,"[1,2,3]","[1,2,3]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,True,True,5.37500000349246,-0.624999976484105,0.6666666666666666,0.0,0.3333333333333333,-0.3333333333333333,1.0,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,1,12,0.0833333333333333,0.0,-5.187499973224476,"[""search""]",True,False,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,False,,,,,,,,,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,2,12,0.1666666666666666,0.0,-3.0625000651925802,"[""search""]",True,False,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,False,-5.187499973224476,2.1249999080318958,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,False,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,12,0.25,0.0,-7.187499963823939,"[""read""]",True,False,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,False,-3.0625000651925802,-4.1249998986313585,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,False,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,4,12,0.3333333333333333,0.3333333333333333,-4.999999965773895,"[""search""]",True,False,3,0.3333333333333333,[],0,0.0,[1],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,False,-7.187499963823939,2.1874999980500434,0.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.0,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,5,12,0.4166666666666667,0.3333333333333333,-5.062500037951395,"[""read""]",True,False,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,False,-4.999999965773895,-0.06250007217749953,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,6,12,0.5,0.3333333333333333,-5.375000008614734,"[""search""]",True,False,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,False,-5.062500037951395,-0.3124999706633389,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,7,12,0.5833333333333334,0.3333333333333333,-4.624999992549419,"[""search""]",True,False,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,False,-5.375000008614734,0.7500000160653144,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,8,12,0.6666666666666666,0.3333333333333333,-0.375,"[""search""]",True,False,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,False,-4.624999992549419,4.249999992549419,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,9,12,0.75,0.3333333333333333,-0.9375000149011612,"[""search""]",True,False,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,False,-0.375,-0.5625000149011612,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,10,12,0.8333333333333334,0.3333333333333333,-0.6249999850988388,"[""search""]",True,False,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,False,-0.9375000149011612,0.3125000298023224,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,11,12,0.9166666666666666,0.3333333333333333,-2.062500052154064,"[""search""]",True,False,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,False,-0.6249999850988388,-1.4375000670552254,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,12,12,1.0,0.3333333333333333,-1.3125000074505806,"[""finish""]",True,False,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,True,-2.062500052154064,0.7500000447034836,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,1,9,0.1111111111111111,0.0,-4.500000097323209,"[""search""]",False,True,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,False,False,,,,,,,,,False,False,False,False
